#Types Before Cut: 11091
#Types After Cut: 9697
#Search Hits: 0
970	4	10.533	физтех
971	4	10.533	финиш
972	4	10.533	фонема
973	4	10.533	фразу
974	4	10.533	фундук
975	4	10.533	хвост
976	4	10.533	хлеб
977	4	10.533	хобби
978	4	10.533	хорватия
979	4	10.533	чгк
980	4	10.533	четырнадцать
981	4	10.533	чуваки
982	4	10.533	чудо
983	4	10.533	шикарно
984	4	10.533	шутки
985	4	10.533	щуку
986	4	10.533	щяс
987	16	10.353	наш
988	9	10.147	взяли
989	9	10.147	зала
990	9	10.147	нами
991	9	10.147	хорошая
992	7	10.146	вечера
993	7	10.146	вещей
994	7	10.146	единственное
995	7	10.146	километров
996	7	10.146	увидел
997	7	10.146	чисто
998	13	10.082	месте
999	13	10.082	море
1000	8	10.047	любовь
1001	8	10.047	людям
1002	8	10.047	модель
1003	8	10.047	неплохо
1004	8	10.047	приехал
1005	8	10.047	сто
1006	15	9.892	точно
1007	12	9.671	плане
1008	11	9.277	темы
1009	11	9.277	хорошие
1010	127	9.078	сейчас
1011	17	9.033	довольно
1012	15	8.938	одну
1013	9	8.570	руки
1014	12	8.533	пошли
1015	19	8.473	вечером
1016	19	8.473	никогда
1017	83	8.448	этот
1018	5	8.384	богу
1019	5	8.384	боюсь
1020	5	8.384	видеть
1021	5	8.384	вниз
1022	5	8.384	грубо
1023	5	8.384	детства
1024	5	8.384	магазин
1025	5	8.384	мария
1026	5	8.384	марс
1027	5	8.384	машину
1028	5	8.384	мимо
1029	5	8.384	назывался
1030	5	8.384	недалеко
1031	5	8.384	остановиться
1032	5	8.384	отлично
1033	5	8.384	очки
1034	5	8.384	приходили
1035	5	8.384	прочее
1036	5	8.384	русском
1037	5	8.384	следующая
1038	5	8.384	стоять
1039	5	8.384	успела
1040	5	8.384	цветы
1041	5	8.384	человеком
1042	8	8.286	друга
1043	8	8.286	номер
1044	8	8.286	обязательно
1045	319	8.267	он
1046	17	8.240	самый
1047	11	8.094	взял
1048	11	8.094	всеми
1049	7	8.088	говорим
1050	7	8.088	знал
1051	7	8.088	короткий
1052	7	8.088	настолько
1053	7	8.088	началась
1054	7	8.088	начинается
1055	7	8.088	нашем
1056	7	8.088	стоят
1057	7	8.088	точнее
1058	7	8.088	улица
1059	7	8.088	франции
1060	6	8.050	ездил
1061	6	8.050	мужчина
1062	6	8.050	рождения
1063	6	8.050	штук
1064	3	7.900	adv
1065	3	7.900	day
1066	3	7.900	gen
1067	3	7.900	plen
1068	3	7.900	автобусов
1069	3	7.900	автобусы
1070	3	7.900	аж
1071	3	7.900	амаретто
1072	3	7.900	архитектурой
1073	3	7.900	атмосфера
1074	3	7.900	балетную
1075	3	7.900	бар
1076	3	7.900	беби
1077	3	7.900	бедно
1078	3	7.900	бежит
1079	3	7.900	безумно
1080	3	7.900	белорусском
1081	3	7.900	беру
1082	3	7.900	бесполезно
1083	3	7.900	библиофил
1084	3	7.900	благо
1085	3	7.900	блять
1086	3	7.900	болезнь
1087	3	7.900	буквами
1088	3	7.900	бэ
1089	3	7.900	вайновский
1090	3	7.900	вареньем
1091	3	7.900	вдвоем
1092	3	7.900	ведёт
1093	3	7.900	везло
1094	3	7.900	вернули
1095	3	7.900	весна
1096	3	7.900	вечер
1097	3	7.900	взрослый
1098	3	7.900	визы
1099	3	7.900	викинги
1100	3	7.900	вкусно
1101	3	7.900	внизу
1102	3	7.900	вода
1103	3	7.900	возьму
1104	3	7.900	войной
1105	3	7.900	вспомнил
1106	3	7.900	встретила
1107	3	7.900	встретить
1108	3	7.900	встречают
1109	3	7.900	выполняешь
1110	3	7.900	высокодинамичный
1111	3	7.900	героя
1112	3	7.900	геру
1113	3	7.900	геша
1114	3	7.900	гимназия
1115	3	7.900	гитару
1116	3	7.900	глухарь
1117	3	7.900	гм
1118	3	7.900	говард
1119	3	7.900	горбачёва
1120	3	7.900	городке
1121	3	7.900	горы
1122	3	7.900	гравитация
1123	3	7.900	грамм
1124	3	7.900	гуглили
1125	3	7.900	даа
1126	3	7.900	двенадцати
1127	3	7.900	девяностые
1128	3	7.900	девяностых
1129	3	7.900	девятом
1130	3	7.900	девятьсот
1131	3	7.900	деда
1132	3	7.900	декорации
1133	3	7.900	дениса
1134	3	7.900	держи
1135	3	7.900	джи
1136	3	7.900	дизайн
1137	3	7.900	днк
1138	3	7.900	добираться
1139	3	7.900	добрый
1140	3	7.900	доехал
1141	3	7.900	доехало
1142	3	7.900	домики
1143	3	7.900	дочерью
1144	3	7.900	душе
1145	3	7.900	евреев
1146	3	7.900	еле
1147	3	7.900	жалко
1148	3	7.900	женский
1149	3	7.900	забивается
1150	3	7.900	заговора
1151	3	7.900	задают
1152	3	7.900	залезали
1153	3	7.900	замуж
1154	3	7.900	занимаешься
1155	3	7.900	занимались
1156	3	7.900	затащит
1157	3	7.900	захожу
